Iteration	Day	Players
1 	1 	12.5
1 	2 	48.5833333333
1 	3 	50.85
1 	4 	45.15
1 	5 	36.5666666667
1 	6 	29.4833333333
1 	7 	24.0166666667
1 	8 	20.4833333333
1 	9 	17.9666666667
1 	10 	16.35
1 	11 	15.0166666667
1 	12 	13.9
1 	13 	12.9666666667
1 	14 	12.15
1 	15 	11.4333333333
1 	16 	10.8166666667
1 	17 	10.25
1 	18 	9.76666666667
1 	19 	9.31666666667
1 	20 	8.91666666667
1 	21 	8.55
1 	22 	8.21666666667
1 	23 	7.9
1 	24 	7.63333333333
1 	25 	7.36666666667
1 	26 	7.11666666667
1 	27 	6.9
1 	28 	6.68333333333
1 	29 	6.5
1 	30 	6.31666666667
1 	31 	6.13333333333
1 	32 	5.98333333333
1 	33 	5.81666666667
1 	34 	5.68333333333
1 	35 	5.55
1 	36 	5.41666666667
1 	37 	5.3
1 	38 	5.18333333333
1 	39 	5.06666666667
1 	40 	4.96666666667
1 	41 	4.85
1 	42 	4.76666666667
1 	43 	4.66666666667
1 	44 	4.58333333333
1 	45 	4.5
1 	46 	4.41666666667
1 	47 	4.33333333333
1 	48 	4.26666666667
1 	49 	4.18333333333
1 	50 	4.11666666667
1 	51 	4.05
1 	52 	3.98333333333
1 	53 	3.93333333333
1 	54 	3.86666666667
1 	55 	3.81666666667
1 	56 	3.75
1 	57 	3.7
1 	58 	3.65
1 	59 	3.6
1 	60 	3.55
1 	61 	3.5
1 	62 	3.45
1 	63 	3.4
1 	64 	3.36666666667
1 	65 	3.31666666667
1 	66 	3.28333333333
1 	67 	3.23333333333
1 	68 	3.2
1 	69 	3.16666666667
1 	70 	3.11666666667
1 	71 	3.08333333333
1 	72 	3.05
1 	73 	3.01666666667
1 	74 	2.98333333333
1 	75 	2.95
1 	76 	2.91666666667
1 	77 	2.88333333333
1 	78 	2.86666666667
1 	79 	2.83333333333
1 	80 	2.8
1 	81 	2.76666666667
1 	82 	2.75
1 	83 	2.71666666667
1 	84 	2.7
1 	85 	2.66666666667
1 	86 	2.65
1 	87 	2.61666666667
1 	88 	2.6
1 	89 	2.56666666667
1 	90 	2.55
1 	91 	2.51666666667
1 	92 	2.5
1 	93 	2.48333333333
1 	94 	2.46666666667
1 	95 	2.43333333333
1 	96 	2.41666666667
1 	97 	2.4
1 	98 	2.38333333333
1 	99 	2.35
1 	100 	2.33333333333
1 	101 	2.31666666667
1 	102 	2.3
1 	103 	2.28333333333
1 	104 	2.26666666667
1 	105 	2.25
1 	106 	2.23333333333
1 	107 	2.21666666667
1 	108 	2.2
1 	109 	2.18333333333
